comment_id,translated_comment_text,like_count,search_query,label,concatenated_text,sentiment_label,sentiment_score,named_entities,num_named_entities,cluster
5355,Just do it a few times to flush with the inidoro e hahahaha,0,Bato Dela Rosa,B,Bato Dela Rosa: Just do it a few times to flush with the inidoro e hahahaha,LABEL_0,0.5823819637298584,"[('Bato Dela Rosa', 'PERSON')]",1,8
6761,How can it be ruined by BITAG ehh the truth is just coming out here,0,Ben Tulfo,A,Ben Tulfo: How can it be ruined by BITAG ehh the truth is just coming out here,LABEL_0,0.544131338596344,"[('Ben Tulfo', 'PERSON'), ('BITAG', 'ORG')]",2,11
5937,VP is a liar so I don't believe Sen Aimee Marcos knows,0,Bong Go,B,Bong Go: VP is a liar so I don't believe Sen Aimee Marcos knows,LABEL_0,0.6075066924095154,"[('Sen Aimee Marcos', 'PERSON')]",1,5
5938,Psychotic Yan.,0,Bong Go,B,Bong Go: Psychotic Yan.,LABEL_0,0.6016589999198914,"[('Psychotic Yan', 'PERSON')]",1,5
5934,Is 20 yrs old?,0,Bong Go,B,Bong Go: Is 20 yrs old?,LABEL_0,0.6198903322219849,"[('20', 'CARDINAL')]",1,19
2008,Hope Bea also wins against you too ..,0,Kiko Pangilinan,C,Kiko Pangilinan: Hope Bea also wins against you too ..,LABEL_0,0.6765576004981995,"[('Kiko Pangilinan', 'PERSON'), ('Bea', 'PERSON')]",2,5
6822,Baka attorney no case 🤣,0,Ben Tulfo,A,Ben Tulfo: Baka attorney no case 🤣,LABEL_0,0.6224068403244019,"[('Ben Tulfo', 'PERSON'), ('🤣', 'PRODUCT')]",2,5
6821,"Sir, help me all of my wife's skin and money and my children and my children ... 🙏😔",0,Ben Tulfo,A,"Ben Tulfo: Sir, help me all of my wife's skin and money and my children and my children ... 🙏😔",LABEL_0,0.6409376263618469,"[('Ben Tulfo', 'PERSON'), ('🙏', 'ORG'), ('😔', 'ORG')]",3,5
6820,Ser i will help you about the hell,0,Ben Tulfo,A,Ben Tulfo: Ser i will help you about the hell,LABEL_1,0.532207190990448,"[('Ben Tulfo', 'PERSON')]",1,5
3279,Request: Sheriff Labrador Manhole Dobie feet when saying go away Has BSOD,1,Bong Revilla,A,Bong Revilla: Request: Sheriff Labrador Manhole Dobie feet when saying go away Has BSOD,LABEL_0,0.600468099117279,"[('Dobie', 'PERSON')]",1,5
3303,So Senator Bong is strong enough to eat you Senator Bong 🤤😋,0,Bong Revilla,A,Bong Revilla: So Senator Bong is strong enough to eat you Senator Bong 🤤😋,LABEL_0,0.5705099105834961,"[('Bong', 'PERSON')]",1,20
3305,more food to eat enjoy,0,Bong Revilla,A,Bong Revilla: more food to eat enjoy,LABEL_0,0.6704207062721252,"[('Bong Revilla', 'PERSON')]",1,20
3306,All food yummy,0,Bong Revilla,A,Bong Revilla: All food yummy,LABEL_0,0.6239699125289917,[],0,20
3280,Dobie: HAHAHAHAHAHAHAHAHAHAHAHAHAHAAAA! LAUGHTER FEETS,1,Bong Revilla,A,Bong Revilla: Dobie: HAHAHAHAHAHAHAHAHAHAHAHAHAHAAAA! LAUGHTER FEETS,LABEL_0,0.5220089554786682,"[('Bong Revilla', 'PERSON'), ('Dobie', 'PERSON')]",2,5
3308,It's good that Sen Bong is especially raining.,0,Bong Revilla,A,Bong Revilla: It's good that Sen Bong is especially raining.,LABEL_0,0.7298707365989685,"[('Sen Bong', 'PERSON')]",1,20
6790,Sir Ben I'm asking you for help please notice me pleaseorse please,0,Ben Tulfo,A,Ben Tulfo: Sir Ben I'm asking you for help please notice me pleaseorse please,LABEL_0,0.6565559506416321,"[('Ben Tulfo', 'PERSON'), ('Ben', 'PERSON')]",2,5
6789,"You can smell Manalo de new era, to block voting 😅",0,Ben Tulfo,A,"Ben Tulfo: You can smell Manalo de new era, to block voting 😅",LABEL_0,0.6391373872756958,"[('Ben Tulfo', 'PERSON'), ('Manalo de', 'PERSON')]",2,15
6788,"with voters, de new er! ",0,Ben Tulfo,A,"Ben Tulfo: with voters, de new er! ",LABEL_1,0.5096892714500427,"[('Ben Tulfo', 'PERSON')]",1,5
6787,Sir please also have this Paramoung Human Resource serious,0,Ben Tulfo,A,Ben Tulfo: Sir please also have this Paramoung Human Resource serious,LABEL_0,0.6138138175010681,"[('Ben Tulfo', 'PERSON'), ('this Paramoung Human Resource', 'ORG')]",2,0
5609,Chis Escudero is not afraid that Chis just avoided having a Bayas,1,Bato Dela Rosa,B,Bato Dela Rosa: Chis Escudero is not afraid that Chis just avoided having a Bayas,LABEL_0,0.6060963273048401,"[('Bato Dela Rosa', 'PERSON'), ('Escudero', 'PERSON')]",2,0
6816,Maybe that's just a matter of time. ,0,Ben Tulfo,A,Ben Tulfo: Maybe that's just a matter of time. ,LABEL_0,0.7449718713760376,"[('Ben Tulfo', 'PERSON')]",1,5
6793,It should be in such an agency to shut down,0,Ben Tulfo,A,Ben Tulfo: It should be in such an agency to shut down,LABEL_0,0.6521716713905334,"[('Ben Tulfo', 'PERSON')]",1,5
6794,Let's do it right away so they can buy a new company immediately 😂😂,1,Ben Tulfo,A,Ben Tulfo: Let's do it right away so they can buy a new company immediately 😂😂,LABEL_0,0.5974981188774109,"[('Ben Tulfo', 'PERSON')]",1,5
6797,I hope we can help,0,Ben Tulfo,A,Ben Tulfo: I hope we can help,LABEL_0,0.5987975001335144,"[('Ben Tulfo', 'PERSON')]",1,5
6782,"MORE POWER PO BITAG, GOD BLESS 🙏👍👍😍🥰 ♥ ️ ♥ ♥ ️ ️",3,Ben Tulfo,A,"Ben Tulfo: MORE POWER PO BITAG, GOD BLESS 🙏👍👍😍🥰 ♥ ️ ♥ ♥ ️ ️",LABEL_0,0.6980156302452087,"[('Ben Tulfo', 'PERSON'), ('GOD BLESS 🙏', 'ORG')]",2,11
6824,You should be able to do a way to keep up with you and you just buy it all ready and then you can't continue to think about it when you get angry ..,0,Ben Tulfo,A,Ben Tulfo: You should be able to do a way to keep up with you and you just buy it all ready and then you can't continue to think about it when you get angry ..,LABEL_0,0.7058600783348083,"[('Ben Tulfo', 'PERSON')]",1,19
6823,"That lawyer disbar if ever truely lawyer to learn his mistake. Lawyer  must educated, be professional as to be servant, help the client if deserves to commit the justice. 
Bitag will help you to have Justice. God will help you, don’t worry file action, cyber crime cause of threats.",2,Ben Tulfo,A,"Ben Tulfo: That lawyer disbar if ever truely lawyer to learn his mistake. Lawyer  must educated, be professional as to be servant, help the client if deserves to commit the justice. 
Bitag will help you to have Justice. God will help you, don’t worry file action, cyber crime cause of threats.",LABEL_0,0.758699893951416,"[('Ben Tulfo', 'PERSON'), ('Bitag', 'ORG'), ('Justice', 'ORG')]",3,4
6784,"increased my crushes, including BITAG Carl!   ",3,Ben Tulfo,A,"Ben Tulfo: increased my crushes, including BITAG Carl!   ",LABEL_0,0.5742860436439514,"[('Ben Tulfo', 'PERSON'), ('BITAG', 'ORG'), ('Carl', 'PERSON')]",3,11
6791,"That should be investigated, so that the should be answered",0,Ben Tulfo,A,"Ben Tulfo: That should be investigated, so that the should be answered",LABEL_0,0.6641548871994019,"[('Ben Tulfo', 'PERSON')]",1,5
6783,GD AFTRN.BITAG TEAM,1,Ben Tulfo,A,Ben Tulfo: GD AFTRN.BITAG TEAM,LABEL_0,0.6249809265136719,"[('Ben Tulfo', 'PERSON'), ('GD', 'ORG'), ('TEAM', 'ORG')]",3,11
6817,"Gud day Sir Ben, I hope you notice that I asked for a little help regarding my grandmother's land as my mother and my mother and my mother died and my uncle and my uncle have been ",0,Ben Tulfo,A,"Ben Tulfo: Gud day Sir Ben, I hope you notice that I asked for a little help regarding my grandmother's land as my mother and my mother and my mother died and my uncle and my uncle have been ",LABEL_0,0.6682354211807251,"[('Ben Tulfo', 'PERSON'), ('Ben', 'PERSON')]",2,5
6815,That's not Atty.,0,Ben Tulfo,A,Ben Tulfo: That's not Atty.,LABEL_0,0.5265872478485107,"[('Ben Tulfo', 'PERSON'), ('Atty', 'PERSON')]",2,5
2327,It can be seen if it is verified and others are just the FOLLOWERS that the Filipinos are not knowing that they are fake ID.,0,Lito lapid,A,Lito lapid: It can be seen if it is verified and others are just the FOLLOWERS that the Filipinos are not knowing that they are fake ID.,LABEL_0,0.6767939925193787,"[('Lito', 'PERSON'), ('Filipinos', 'NORP')]",2,4
2329,Don't search first bkit do not vote c cooked lapidboto votes c cooked lapidus,0,Lito lapid,A,Lito lapid: Don't search first bkit do not vote c cooked lapidboto votes c cooked lapidus,LABEL_0,0.6353327035903931,"[('Lito', 'PERSON'), ('first', 'ORDINAL')]",2,5
2331,"PLEASE DO DOTE/ELECT TAPID, REVILY, VILA, BOOKS GRO, PADILILIT😢",1,Lito lapid,A,"Lito lapid: PLEASE DO DOTE/ELECT TAPID, REVILY, VILA, BOOKS GRO, PADILILIT😢",LABEL_0,0.6284533739089966,"[('Lito', 'PERSON'), ('REVILY', 'ORG'), ('GRO', 'ORG'), ('PADILILIT', 'ORG')]",4,19
1965,Not so beautiful super marites,1,Kiko Pangilinan,C,Kiko Pangilinan: Not so beautiful super marites,LABEL_0,0.626570463180542,"[('Kiko Pangilinan', 'PERSON')]",1,5
3034,How can you notice that you are a fool,0,Manny Pacquiao,A,Manny Pacquiao: How can you notice that you are a fool,LABEL_0,0.5655057430267334,"[('Manny Pacquiao', 'PERSON')]",1,5
3230,You are too far from your Dad Dong. ,0,Manny Pacquiao,A,Manny Pacquiao: You are too far from your Dad Dong. ,LABEL_0,0.7031449675559998,"[('Manny Pacquiao', 'PERSON'), ('Dad Dong', 'PERSON')]",2,5
4539,PBBM Forever Hands We All,0,Bam Aquino,C,Bam Aquino: PBBM Forever Hands We All,LABEL_0,0.6382460594177246,"[('Bam Aquino', 'PERSON')]",1,5
3771,It's easy to say that if you don't even answer some nasty reaource persons ... you haven't interrupted yet so demure you are supposed to be there ... ,0,Francis Tolentino,A,Francis Tolentino: It's easy to say that if you don't even answer some nasty reaource persons ... you haven't interrupted yet so demure you are supposed to be there ... ,LABEL_0,0.650762140750885,"[('Francis Tolentino', 'PERSON')]",1,13
3767,If you're able to know that Riza Hontivirus you get a lawyer and you're a lawyer. ,1,Francis Tolentino,A,Francis Tolentino: If you're able to know that Riza Hontivirus you get a lawyer and you're a lawyer. ,LABEL_0,0.7138949036598206,"[('Francis Tolentino', 'PERSON'), ('Riza Hontivirus', 'PERSON')]",2,5
3783,Why ?? ,0,Francis Tolentino,A,Francis Tolentino: Why ?? ,LABEL_0,0.6525105237960815,"[('Francis Tolentino', 'PERSON')]",1,5
6565,super☯☮☪💞🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹💯💨🌍🥰🙏🙏🙏🙏🙏🙏🙏🙏🙏📌,1,Willie Revillame,A,Willie Revillame: super☯☮☪💞🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹💯💨🌍🥰🙏🙏🙏🙏🙏🙏🙏🙏🙏📌,LABEL_0,0.6990092396736145,"[('Willie Revillame', 'PERSON'), ('🌹', 'PERSON'), ('🌹', 'PERSON'), ('🌹🌹', 'PERSON'), ('🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'ORG')]",5,5
6858,Towing company,0,Ben Tulfo,A,Ben Tulfo: Towing company,LABEL_0,0.6300678253173828,"[('Ben Tulfo', 'PERSON')]",1,5
6856,"Fortunately we are not complaining about BITAG, we are still kind to those",0,Ben Tulfo,A,"Ben Tulfo: Fortunately we are not complaining about BITAG, we are still kind to those",LABEL_0,0.6747308969497681,"[('Ben Tulfo', 'PERSON'), ('BITAG', 'ORG')]",2,11
6855,Also in the casimiro both side has a parked jusko.,1,Ben Tulfo,A,Ben Tulfo: Also in the casimiro both side has a parked jusko.,LABEL_0,0.6939250826835632,"[('Ben Tulfo', 'PERSON')]",1,5
6854,Most HOAs. ,0,Ben Tulfo,A,Ben Tulfo: Most HOAs. ,LABEL_0,0.645631730556488,"[('Ben Tulfo', 'PERSON')]",1,5
6833,"That can't be a lawyer, it's a very good attitude.",0,Ben Tulfo,A,"Ben Tulfo: That can't be a lawyer, it's a very good attitude.",LABEL_0,0.6671733260154724,"[('Ben Tulfo', 'PERSON')]",1,5
6825,"At the Colegio de Recto he was a graduate of his lawyer's law, e!
",1,Ben Tulfo,A,"Ben Tulfo: At the Colegio de Recto he was a graduate of his lawyer's law, e!
",LABEL_1,0.6244188547134399,"[('Ben Tulfo', 'PERSON'), ('the Colegio de Recto', 'FAC')]",2,15
6853,Engr's 8080 and the MOA seems to have no education,0,Ben Tulfo,A,Ben Tulfo: Engr's 8080 and the MOA seems to have no education,LABEL_0,0.5400304794311523,"[('Ben Tulfo', 'PERSON'), ('8080', 'DATE'), ('MOA', 'ORG')]",3,15
6852,SHOULD SHOULD BE PROODED👊👊👊👊👊👊,0,Ben Tulfo,A,Ben Tulfo: SHOULD SHOULD BE PROODED👊👊👊👊👊👊,LABEL_0,0.6182419657707214,"[('Ben Tulfo', 'PERSON'), ('PROODED', 'ORG')]",2,5
6850,I will buy sskyan if there is no park ... you are simple.,0,Ben Tulfo,A,Ben Tulfo: I will buy sskyan if there is no park ... you are simple.,LABEL_0,0.6890754103660583,"[('Ben Tulfo', 'PERSON')]",1,19
6848,Take off the car in the hall,0,Ben Tulfo,A,Ben Tulfo: Take off the car in the hall,LABEL_0,0.6382876038551331,"[('Ben Tulfo', 'PERSON')]",1,19
6849,Alright not one sided. ,0,Ben Tulfo,A,Ben Tulfo: Alright not one sided. ,LABEL_0,0.6891352534294128,"[('Ben Tulfo', 'PERSON'), ('one', 'CARDINAL')]",2,5
6863,"Captain or camping to Macalintal!
",0,Ben Tulfo,A,"Ben Tulfo: Captain or camping to Macalintal!
",LABEL_0,0.5887169241905212,"[('Ben Tulfo', 'PERSON'), ('Macalintal', 'ORG')]",2,5
6846,Engineer by profession but brain in the feet! ,0,Ben Tulfo,A,Ben Tulfo: Engineer by profession but brain in the feet! ,LABEL_0,0.58467036485672,"[('Ben Tulfo', 'PERSON')]",1,1
6845,C eningineer buys no parking.,0,Ben Tulfo,A,Ben Tulfo: C eningineer buys no parking.,LABEL_0,0.5698172450065613,"[('Ben Tulfo', 'PERSON')]",1,5
6844,Engr. ,0,Ben Tulfo,A,Ben Tulfo: Engr. ,LABEL_0,0.6890203952789307,"[('Ben Tulfo', 'PERSON')]",1,5
6842,My crazy karin you bought a car you have no grahi,0,Ben Tulfo,A,Ben Tulfo: My crazy karin you bought a car you have no grahi,LABEL_0,0.5899094343185425,"[('Ben Tulfo', 'PERSON')]",1,5
6843,Asos let your style rot rode come HOY AMANDA AMANA,0,Ben Tulfo,A,Ben Tulfo: Asos let your style rot rode come HOY AMANDA AMANA,LABEL_0,0.5702714323997498,"[('Ben Tulfo', 'PERSON')]",1,19
6862,With all due respect po. ,0,Ben Tulfo,A,Ben Tulfo: With all due respect po. ,LABEL_0,0.6752306818962097,"[('Ben Tulfo', 'PERSON')]",1,20
6861,obvious my cover captain 😅,0,Ben Tulfo,A,Ben Tulfo: obvious my cover captain 😅,LABEL_1,0.5230410695075989,"[('Ben Tulfo', 'PERSON')]",1,5
6841,Where and how can you get us help from you. ,0,Ben Tulfo,A,Ben Tulfo: Where and how can you get us help from you. ,LABEL_0,0.6481990218162537,"[('Ben Tulfo', 'PERSON')]",1,5
6840,Fellows,0,Ben Tulfo,A,Ben Tulfo: Fellows,LABEL_0,0.6725263595581055,"[('Ben Tulfo', 'PERSON')]",1,5
6860,That's the real n public servant i hope illute u sen raffy,0,Ben Tulfo,A,Ben Tulfo: That's the real n public servant i hope illute u sen raffy,LABEL_0,0.6080396771430969,"[('Ben Tulfo', 'PERSON')]",1,4
6838,Boat,0,Ben Tulfo,A,Ben Tulfo: Boat,LABEL_0,0.6761942505836487,"[('Ben Tulfo', 'PERSON')]",1,5
6837,I'm sorry,0,Ben Tulfo,A,Ben Tulfo: I'm sorry,LABEL_0,0.6607388257980347,"[('Ben Tulfo', 'PERSON')]",1,5
6836,Is that so n eng.? ,0,Ben Tulfo,A,Ben Tulfo: Is that so n eng.? ,LABEL_0,0.544421374797821,"[('Ben Tulfo', 'PERSON')]",1,5
6835,When you are ordinary people you have nothing to fight for even in the Government as my god I vomit really vomit,0,Ben Tulfo,A,Ben Tulfo: When you are ordinary people you have nothing to fight for even in the Government as my god I vomit really vomit,LABEL_0,0.5436152219772339,"[('Ben Tulfo', 'PERSON'), ('Government', 'ORG')]",2,5
3785,Aba. !!! ,0,Francis Tolentino,A,Francis Tolentino: Aba. !!! ,LABEL_0,0.605080783367157,"[('Francis Tolentino', 'PERSON'), ('Aba', 'PERSON')]",2,5
3787,Not like !!? ,0,Francis Tolentino,A,Francis Tolentino: Not like !!? ,LABEL_0,0.616104006767273,"[('Francis Tolentino', 'PERSON')]",1,5
6746,"You should have a bot sade when you ask the person not one side of the way, you should know what the end of the friction is, what is the way they are right, that is not the right one ,, ",0,Ben Tulfo,A,"Ben Tulfo: You should have a bot sade when you ask the person not one side of the way, you should know what the end of the friction is, what is the way they are right, that is not the right one ,, ",LABEL_0,0.6207061409950256,"[('Ben Tulfo', 'PERSON')]",1,5
6748,"Whatever the problem of this Barangay Domulog and make a true narrative, there is nothing too much and nothing is missing out on your way to Hastag to Sir Idol Ben Tulfo and not be afraid of society abusive because he is confronted by El Tigre Sigeado map yet ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ",0,Ben Tulfo,A,"Ben Tulfo: Whatever the problem of this Barangay Domulog and make a true narrative, there is nothing too much and nothing is missing out on your way to Hastag to Sir Idol Ben Tulfo and not be afraid of society abusive because he is confronted by El Tigre Sigeado map yet ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ehi ",LABEL_0,0.7604380249977112,"[('Ben Tulfo', 'PERSON'), ('Idol Ben Tulfo', 'PERSON'), ('El Tigre Sigeado', 'ORG')]",3,5
6885,There is no funding because you are stolen,0,Ben Tulfo,A,Ben Tulfo: There is no funding because you are stolen,LABEL_0,0.6432226300239563,"[('Ben Tulfo', 'PERSON')]",1,5
6878,Cge captain mag wait.  ,0,Ben Tulfo,A,Ben Tulfo: Cge captain mag wait.  ,LABEL_0,0.6223485469818115,"[('Ben Tulfo', 'PERSON')]",1,5
6876,Kap nothing like that,0,Ben Tulfo,A,Ben Tulfo: Kap nothing like that,LABEL_0,0.5169538855552673,"[('Ben Tulfo', 'PERSON')]",1,5
6875,Hope your service is longer Senator Sir Tulfo🙏❤️,0,Ben Tulfo,A,Ben Tulfo: Hope your service is longer Senator Sir Tulfo🙏❤️,LABEL_0,0.6289587020874023,"[('Ben Tulfo', 'PERSON'), ('Tulfo🙏', 'PERSON'), ('❤', 'CARDINAL')]",3,5
6874,Idol harap midol kaing yan yan punch pangan lng to snake him heheheheh,0,Ben Tulfo,A,Ben Tulfo: Idol harap midol kaing yan yan punch pangan lng to snake him heheheheh,LABEL_0,0.6435367465019226,"[('Ben Tulfo', 'PERSON'), ('Idol harap midol kaing yan yan punch', 'PERSON')]",2,5
6873,Dad should checkup so he can take medicine .. Watching Paris Europ France ❤,0,Ben Tulfo,A,Ben Tulfo: Dad should checkup so he can take medicine .. Watching Paris Europ France ❤,LABEL_0,0.613071858882904,"[('Ben Tulfo', 'PERSON'), ('Paris', 'GPE'), ('France', 'GPE')]",3,19
6872,That's a drug that he did to daddy .. OMG .. Watching Paris Europ France ❤,0,Ben Tulfo,A,Ben Tulfo: That's a drug that he did to daddy .. OMG .. Watching Paris Europ France ❤,LABEL_0,0.5696415305137634,"[('Ben Tulfo', 'PERSON'), ('Paris', 'GPE'), ('France', 'GPE')]",3,5
6871,If it happened a beating and complaining that Dad would have to reclaim to have a record hahaha you would laugh at the obvious plan for the old man to have a record ..... you should think first to fix your cover 😂,0,Ben Tulfo,A,Ben Tulfo: If it happened a beating and complaining that Dad would have to reclaim to have a record hahaha you would laugh at the obvious plan for the old man to have a record ..... you should think first to fix your cover 😂,LABEL_0,0.653005063533783,"[('Ben Tulfo', 'PERSON'), ('first', 'ORDINAL')]",2,5
6870,Sir should include the female companion,0,Ben Tulfo,A,Ben Tulfo: Sir should include the female companion,LABEL_0,0.5842286944389343,"[('Ben Tulfo', 'PERSON')]",1,5
6869,The one who complains to my grandfather Erlito .... hahaha you want to shine,0,Ben Tulfo,A,Ben Tulfo: The one who complains to my grandfather Erlito .... hahaha you want to shine,LABEL_0,0.6586450934410095,"[('Ben Tulfo', 'PERSON'), ('Erlito', 'LANGUAGE'), ('hahaha', 'PERSON')]",3,12
6868,Yung.nag.bobog.😢😢😢👍👍👍👍🙏🙏,0,Ben Tulfo,A,Ben Tulfo: Yung.nag.bobog.😢😢😢👍👍👍👍🙏🙏,LABEL_0,0.641878068447113,"[('Ben Tulfo', 'PERSON'), ('🙏🙏', 'ORG')]",2,20
6867,Kap has a great deal of use in the tune of speech,0,Ben Tulfo,A,Ben Tulfo: Kap has a great deal of use in the tune of speech,LABEL_0,0.6724812984466553,"[('Ben Tulfo', 'PERSON')]",1,5
6866,Kapitan n tolongese din to 😊,0,Ben Tulfo,A,Ben Tulfo: Kapitan n tolongese din to 😊,LABEL_0,0.6516056060791016,"[('Ben Tulfo', 'PERSON'), ('Kapitan', 'ORG')]",2,5
6891,What kind of pension?    ,0,Ben Tulfo,A,Ben Tulfo: What kind of pension?    ,LABEL_0,0.6961904168128967,"[('Ben Tulfo', 'PERSON')]",1,4
6892,Sir Idol BITAG TULFO..I just ask .. SENIOR PO PANDAN PANDAN ANTIQUE HAS LIMIT PO SENIOR BENEFITS..How is the limit to giving for seniors? I just feel sorry for the seniors ,0,Ben Tulfo,A,Ben Tulfo: Sir Idol BITAG TULFO..I just ask .. SENIOR PO PANDAN PANDAN ANTIQUE HAS LIMIT PO SENIOR BENEFITS..How is the limit to giving for seniors? I just feel sorry for the seniors ,LABEL_0,0.7300314903259277,"[('Ben Tulfo', 'PERSON'), ('Idol BITAG', 'PERSON'), ('PO PANDAN PANDAN ANTIQUE', 'ORG')]",3,4
6889,How can you pension when they do not fall to SSS but how do I fall asleep with a chance to see if they don't fall down and don't fall in love with the government 😅😅😅,0,Ben Tulfo,A,Ben Tulfo: How can you pension when they do not fall to SSS but how do I fall asleep with a chance to see if they don't fall down and don't fall in love with the government 😅😅😅,LABEL_0,0.6403377652168274,"[('Ben Tulfo', 'PERSON')]",1,5
6890,"Maybe in the pockets it goes …… there is no excuses for the pensions,
",0,Ben Tulfo,A,"Ben Tulfo: Maybe in the pockets it goes …… there is no excuses for the pensions,
",LABEL_0,0.5441948771476746,"[('Ben Tulfo', 'PERSON')]",1,5
6886,Good sir i just have to tell you,0,Ben Tulfo,A,Ben Tulfo: Good sir i just have to tell you,LABEL_0,0.6132206916809082,"[('Ben Tulfo', 'PERSON')]",1,5
6888,Haha😂 wlng funds dswd if you spend money on the billion but senior citizens sweet potato..yn the truth poor the elder sting country,0,Ben Tulfo,A,Ben Tulfo: Haha😂 wlng funds dswd if you spend money on the billion but senior citizens sweet potato..yn the truth poor the elder sting country,LABEL_0,0.6560394167900085,"[('Ben Tulfo', 'PERSON'), ('billion', 'CARDINAL')]",2,4
6887,"Hello where can we ask Sir Bin Tulfo, or call",0,Ben Tulfo,A,"Ben Tulfo: Hello where can we ask Sir Bin Tulfo, or call",LABEL_0,0.6418527364730835,"[('Ben Tulfo', 'PERSON'), ('Bin Tulfo', 'PERSON')]",2,5
1879,"LESSON LESS CRISTY MDALA, you live in the ruin of the people, don't wait for you to be filled with a case when it is a railing ... 😢",0,Kiko Pangilinan,C,"Kiko Pangilinan: LESSON LESS CRISTY MDALA, you live in the ruin of the people, don't wait for you to be filled with a case when it is a railing ... 😢",LABEL_0,0.680478036403656,"[('Kiko Pangilinan', 'PERSON')]",1,14
1880,Below the belt Kac is what he says!,1,Kiko Pangilinan,C,Kiko Pangilinan: Below the belt Kac is what he says!,LABEL_0,0.5216673612594604,"[('Kiko Pangilinan', 'PERSON'), ('Kac', 'ORG')]",2,14
1881,He's a lex ... they still laugh at their lies and vulnerabilities ... well,0,Kiko Pangilinan,C,Kiko Pangilinan: He's a lex ... they still laugh at their lies and vulnerabilities ... well,LABEL_0,0.678849995136261,"[('Kiko Pangilinan', 'PERSON')]",1,14
1882,The wicked do not win the good,1,Kiko Pangilinan,C,Kiko Pangilinan: The wicked do not win the good,LABEL_0,0.6683717370033264,"[('Kiko Pangilinan', 'PERSON')]",1,5
1883,Hopefully he will be patient!,3,Kiko Pangilinan,C,Kiko Pangilinan: Hopefully he will be patient!,LABEL_0,0.7080481648445129,"[('Kiko Pangilinan', 'PERSON')]",1,14
1884,YESSSSS! ,2,Kiko Pangilinan,C,Kiko Pangilinan: YESSSSS! ,LABEL_0,0.6825944781303406,"[('Kiko Pangilinan', 'PERSON'), ('YESSSSS', 'GPE')]",2,5
1885,You are brought .. in your horse..you are proud of it ... be careful of your horse..that people are ruining you..sus ... dpt kulong kana,0,Kiko Pangilinan,C,Kiko Pangilinan: You are brought .. in your horse..you are proud of it ... be careful of your horse..that people are ruining you..sus ... dpt kulong kana,LABEL_0,0.6725456118583679,"[('Kiko Pangilinan', 'PERSON'), ('kana', 'GPE')]",2,5
1886,Fortunately to you.,1,Kiko Pangilinan,C,Kiko Pangilinan: Fortunately to you.,LABEL_0,0.7304105162620544,"[('Kiko Pangilinan', 'PERSON')]",1,14
1887,That's the gossip that only lives in the ruin of the neighbor's life..bhee buti nga..you can stay in jail..😂😅,0,Kiko Pangilinan,C,Kiko Pangilinan: That's the gossip that only lives in the ruin of the neighbor's life..bhee buti nga..you can stay in jail..😂😅,LABEL_0,0.7091424465179443,"[('Kiko Pangilinan', 'PERSON')]",1,14
1888,Sharon is kind,1,Kiko Pangilinan,C,Kiko Pangilinan: Sharon is kind,LABEL_0,0.6550666689872742,"[('Kiko Pangilinan', 'PERSON'), ('Sharon', 'PERSON')]",2,14
1889,"Fortunately ... also lived in the vandalism/gossip in the life of the living .. ENTERTAINMENT? 
",1,Kiko Pangilinan,C,"Kiko Pangilinan: Fortunately ... also lived in the vandalism/gossip in the life of the living .. ENTERTAINMENT? 
",LABEL_0,0.6203412413597107,"[('Kiko Pangilinan', 'PERSON')]",1,14
1890,Lock her up !!!,2,Kiko Pangilinan,C,Kiko Pangilinan: Lock her up !!!,LABEL_0,0.6467216610908508,"[('Kiko Pangilinan', 'PERSON')]",1,5
1891,"Besmirched reputation, mental anguish, moral damage are punishable by law...how can anyone feed their family out of inflicting harm on another human being?",0,Kiko Pangilinan,C,"Kiko Pangilinan: Besmirched reputation, mental anguish, moral damage are punishable by law...how can anyone feed their family out of inflicting harm on another human being?",LABEL_0,0.6929794549942017,"[('Kiko Pangilinan', 'PERSON')]",1,5
